Age,Height,Weight,IQ,Ability to fight,Weapons?,Vehicles?,Food amount,Survival %
78,1.63,91.54,146,3,2,3,53.29,35.42
40,1.63,54.75,135,3,0,0,333.12,70.11
74,1.72,91.53,116,2,2,1,219.26,35.46
74,1.67,115.03,105,0,2,1,157.06,32.05
41,1.91,91.76,146,0,2,0,197.57,64.66
68,1.67,112.42,149,1,0,1,193.0,36.29
42,1.59,59.91,109,0,2,3,141.96,66.79
39,1.93,103.11,117,1,1,2,309.69,69.13
74,1.78,92.37,137,2,2,1,80.18,34.53
59,1.73,95.92,146,0,1,2,59.68,44.8
31,1.67,89.34,123,3,1,0,16.16,79.05
73,1.7,57.33,83,2,2,2,93.64,36.25
77,1.72,70.57,121,2,2,1,69.28,31.46
29,1.9,67.63,128,1,2,3,24.72,77.66
34,1.87,103.6,92,1,1,3,25.12,70.67
25,1.97,96.67,115,2,1,3,19.23,81.51
58,1.87,65.15,116,3,0,1,345.74,53.31
62,1.96,83.78,150,1,1,1,193.47,43.29
78,1.93,109.18,100,0,1,3,183.45,29.89
47,1.92,113.84,127,1,2,1,336.28,61.24
39,1.66,99.75,82,1,2,0,162.43,67.54
27,1.7,111.75,113,1,2,2,36.36,79.48
55,1.64,65.82,97,0,0,2,181.86,49.43
55,1.85,69.47,129,3,0,2,17.16,54.23
19,1.87,58.02,155,0,0,1,83.55,83.56
64,1.65,92.8,143,3,2,1,37.0,48.25
21,1.98,61.51,82,2,2,2,43.92,87.59
68,1.86,65.44,88,2,0,0,360.41,38.2
47,1.55,89.35,159,1,2,2,339.34,63.52
77,1.91,96.8,155,1,1,3,41.72,28.11
68,1.73,80.99,157,3,0,1,358.59,43.39
46,1.57,93.13,120,1,1,0,286.49,58.96
71,1.86,83.82,137,3,0,2,292.32,41.9
29,1.89,54.52,135,3,2,2,129.05,84.72
76,1.61,67.69,143,2,0,3,81.26,31.17
37,1.95,105.74,115,3,1,2,126.11,74.68
60,1.63,87.86,156,0,2,0,192.27,45.64
52,1.57,63.58,149,2,0,0,65.88,53.22
75,1.58,61.1,119,0,0,0,215.6,27.72
52,1.57,116.48,101,0,0,3,117.85,53.14
26,1.62,108.62,104,1,0,1,136.23,77.91
78,1.97,53.07,95,2,2,2,256.22,33.42
46,1.85,102.57,102,3,2,0,312.68,67.04
75,1.76,72.91,111,3,2,1,185.71,38.24
58,1.9,97.67,129,1,2,1,294.34,49.96
49,1.8,55.1,130,0,1,0,125.09,54.42
73,1.66,86.4,92,3,0,1,217.21,37.45
40,1.83,90.11,83,2,2,2,242.0,71.23
65,1.74,66.48,142,1,0,3,362.0,47.65
33,1.68,86.72,98,2,1,1,105.55,73.7
20,1.65,101.98,143,1,1,2,349.01,88.65
54,1.62,76.74,101,2,0,1,93.34,51.62
32,1.98,73.17,140,1,1,0,151.42,72.51
78,1.97,97.17,100,2,1,1,328.13,30.19
60,1.95,102.78,100,3,1,1,234.69,51.56
31,1.83,105.31,125,0,1,0,104.78,72.35
43,1.57,73.4,150,1,1,2,90.72,62.21
65,1.8,99.95,154,1,2,2,243.86,44.25
77,1.98,54.36,137,0,1,3,122.96,29.28
70,1.62,78.33,119,2,0,0,179.71,35.6
41,1.71,91.38,147,3,0,3,168.95,72.51
76,1.78,78.55,110,1,1,3,154.25,32.11
28,1.71,65.67,81,2,2,2,321.82,84.29
69,1.97,51.48,105,3,1,1,65.44,41.44
76,1.98,51.22,141,2,0,1,160.14,30.07
72,1.78,105.28,119,1,1,2,210.46,34.81
60,1.67,112.79,153,3,0,3,356.31,58.5
72,1.54,55.97,114,3,0,3,148.26,40.95
27,1.56,78.53,155,1,1,1,295.12,78.97
50,1.6,54.08,111,3,2,3,329.39,70.78
45,1.7,50.53,104,2,2,3,52.91,64.41
41,1.88,112.74,124,2,2,0,66.21,67.22
36,1.74,67.61,124,3,1,3,364.34,83.72
34,1.61,53.49,154,0,2,0,326.36,72.09
46,1.8,85.28,103,1,2,2,324.54,64.33
41,1.67,93.13,97,0,1,3,317.04,70.45
24,1.7,112.07,144,1,0,2,224.61,81.99
48,1.64,87.12,114,2,2,3,203.21,65.42
79,1.6,109.67,130,1,1,1,110.34,25.74
20,1.6,75.5,95,0,2,3,278.18,92.42
77,1.58,78.21,140,0,2,2,117.3,29.56
53,1.65,112.22,137,0,0,3,157.88,53.21
59,1.72,106.32,140,0,2,1,247.92,47.65
53,1.87,91.05,124,3,0,2,175.28,58.34
52,1.68,51.18,154,3,1,3,350.83,67.36
73,1.55,87.08,142,0,2,3,173.34,36.62
65,1.52,56.12,140,0,1,2,217.35,40.9
44,1.97,111.12,109,1,1,0,126.35,60.42
71,1.76,65.34,153,3,0,2,342.93,42.57
23,1.94,110.99,134,2,1,0,74.99,83.25
63,1.97,60.18,95,0,2,3,333.93,50.91
47,1.96,75.71,89,0,0,2,62.87,55.84
43,1.76,88.78,135,2,0,1,158.35,63.06
45,1.85,57.15,140,1,2,0,96.0,61.32
43,1.69,115.31,84,2,0,0,138.22,62.46
60,1.86,112.06,111,2,1,2,242.01,49.23
25,1.72,91.18,82,2,2,2,312.67,87.17
67,1.86,83.41,84,1,0,3,82.29,38.19
71,1.86,55.39,104,0,0,1,91.19,31.61
24,1.74,107.35,159,2,0,0,253.64,81.85
72,1.64,56.0,83,1,0,3,160.67,35.28
58,1.74,58.63,89,0,2,0,54.44,47.18
33,1.83,99.42,137,0,0,2,217.14,71.9
50,1.71,106.44,109,2,0,0,122.11,55.41
35,1.62,61.46,138,1,2,1,131.51,71.88
39,1.94,86.53,157,0,0,0,208.91,63.7
45,1.76,63.97,150,1,0,3,65.91,59.76
22,1.91,76.03,96,0,1,0,124.08,81.41
44,1.69,78.02,154,0,2,3,11.11,61.3
54,1.51,64.89,134,3,2,1,18.81,58.13
51,1.78,77.31,130,1,1,0,351.78,54.17
21,1.69,79.78,112,3,2,0,186.04,91.62
65,1.59,105.93,131,3,0,1,307.22,46.05
39,1.65,73.09,150,3,0,0,251.95,70.84
21,1.94,70.82,155,2,2,2,141.38,88.89
46,1.8,51.21,105,0,2,0,238.6,59.8
45,1.71,56.14,107,3,2,3,44.99,68.2
62,1.5,77.64,100,1,0,3,269.2,48.18
65,1.81,78.28,81,3,2,2,191.87,49.56
33,1.88,107.3,113,2,2,2,140.15,76.87
66,1.96,102.06,129,1,1,2,247.12,41.3
38,1.69,76.32,142,1,1,2,206.23,68.75
32,1.61,116.57,117,1,0,0,102.42,71.34
24,1.91,86.65,113,2,0,1,16.37,81.11
18,1.87,61.74,116,0,0,2,20.53,84.27
35,1.95,53.82,141,2,1,0,123.98,71.41
63,1.75,110.36,155,1,2,2,315.75,47.21
24,1.7,109.89,129,1,2,2,260.59,85.47
61,1.91,101.61,86,1,1,2,138.53,44.85
54,1.66,55.66,122,3,1,0,40.61,56.14
29,1.69,101.32,128,2,1,1,125.46,77.84
23,1.5,57.5,88,2,2,3,236.66,91.31
57,1.78,115.46,109,1,2,1,163.57,50.09
67,1.77,100.24,151,2,2,1,153.55,42.02
26,1.53,86.96,85,1,2,0,335.67,81.12
42,1.54,77.33,82,1,2,0,238.35,64.79
39,1.77,75.16,120,0,0,0,298.25,63.99
34,1.78,119.48,107,3,0,2,328.12,79.38
41,1.94,67.67,108,3,1,2,135.93,70.81
70,1.96,81.55,132,3,1,3,35.15,40.94
56,1.71,112.52,150,3,0,0,249.19,53.83
46,1.85,58.0,120,3,2,1,2.14,66.01
57,1.81,100.37,96,1,2,1,72.22,49.48
22,1.84,61.75,117,1,1,0,88.74,82.3
70,1.81,116.54,111,1,0,0,116.47,33.39
44,1.9,114.54,122,0,0,0,96.86,58.32
76,1.97,91.18,134,3,0,0,88.17,33.29
75,1.55,81.06,105,3,0,3,313.45,42.36
26,1.96,89.41,111,3,1,1,201.74,85.35
33,1.96,64.75,139,2,0,2,229.0,75.05
61,1.72,58.97,128,1,1,0,302.64,44.01
76,1.79,86.02,84,1,1,1,111.11,28.74
76,1.66,71.38,124,2,0,3,353.26,38.42
19,1.54,68.78,143,2,0,0,19.59,86.07
51,1.76,79.59,142,2,1,2,185.82,57.48
30,1.64,83.97,98,0,0,3,116.13,75.1
44,1.85,94.03,131,2,1,3,194.09,67.18
22,1.62,67.71,122,1,1,3,51.59,83.38
27,1.81,97.98,134,2,1,1,3.51,79.02
28,1.83,111.73,159,0,0,3,114.93,77.07
20,1.5,57.97,100,0,1,0,346.63,84.16
53,1.98,86.14,116,2,0,1,203.0,53.35
54,1.73,105.68,135,3,1,2,66.73,56.89
76,1.74,111.88,151,1,2,0,13.13,30.04
20,1.61,100.43,139,3,0,1,145.47,89.97
27,1.92,119.46,140,1,0,0,60.58,76.2
36,1.65,109.38,151,2,1,2,308.54,74.11
47,1.97,112.35,153,0,1,0,250.57,56.84
24,1.76,113.13,129,3,2,0,311.58,89.04
53,1.61,79.64,97,1,2,3,219.47,58.85
29,1.73,114.2,155,0,1,0,333.48,75.11
24,1.55,101.98,146,2,0,3,104.15,83.78
37,1.79,90.04,143,3,1,1,168.4,74.12
53,1.72,75.58,122,0,0,0,12.68,49.04
48,1.69,78.95,84,1,2,1,337.76,60.25
24,1.56,79.45,142,2,1,1,259.31,83.73
33,1.6,104.25,83,0,1,1,205.87,71.37
44,1.95,82.64,136,3,0,0,112.74,65.38
73,1.81,88.47,92,2,0,3,239.68,38.39
46,1.68,76.7,137,0,0,3,54.32,57.45
79,1.64,53.55,94,0,2,2,44.76,26.6
27,1.59,71.16,101,0,1,0,334.45,77.12
58,1.62,89.92,126,3,2,3,7.28,54.19
18,1.92,96.08,150,2,0,2,36.03,87.48
74,1.66,103.49,138,3,1,1,29.44,36.2
53,1.86,100.53,115,1,2,1,92.53,53.62
38,1.71,72.24,157,3,2,3,108.46,76.89
42,1.7,92.46,105,2,2,0,192.91,66.64
39,1.66,52.93,108,2,2,2,202.41,71.7
67,1.87,81.65,149,0,1,0,326.01,37.09
22,1.95,97.17,130,3,1,2,105.46,89.41
70,1.52,101.63,116,2,0,3,19.05,35.51
70,1.9,85.92,125,3,0,3,170.37,43.54
55,1.96,90.81,105,0,2,3,244.93,56.53
50,2.0,95.18,89,1,1,2,288.81,57.85
54,1.86,105.31,120,2,0,1,278.04,52.85
69,1.99,66.44,130,3,0,3,125.89,43.36
78,1.63,104.34,104,1,0,2,18.98,25.25
63,1.64,97.88,119,1,1,0,191.42,41.64
48,1.87,95.48,123,0,2,1,83.67,57.56
32,1.62,66.41,118,2,2,0,138.05,76.46
20,1.61,109.07,95,3,0,1,154.65,90.03
78,1.55,100.09,120,0,0,3,176.04,28.69
54,1.54,81.04,131,2,2,0,172.64,54.58
22,1.8,57.3,101,1,2,3,305.62,92.15
55,1.68,61.1,123,1,0,3,279.76,55.46
69,1.59,91.63,115,2,1,2,147.44,38.97
56,1.79,63.4,127,3,0,0,238.54,53.8
26,1.71,117.98,130,3,0,0,298.05,83.99
77,1.88,74.93,83,1,2,3,363.87,38.7
36,1.56,81.84,105,3,2,0,19.21,76.06
29,1.95,62.09,97,0,1,1,309.65,76.06
54,1.79,101.82,97,3,0,1,304.15,57.03
35,1.57,115.96,112,2,1,2,248.99,74.32
37,1.68,118.44,127,0,2,0,144.69,68.48
23,1.96,73.51,139,3,2,1,80.12,89.53
62,1.92,103.7,153,3,2,3,16.64,50.44
47,1.59,118.21,104,0,1,1,125.21,56.83
19,1.56,59.8,124,2,2,1,95.12,89.63
32,1.7,56.74,123,0,2,0,213.23,73.71
47,1.8,57.12,138,2,0,3,138.02,61.68
33,1.97,68.98,129,0,0,1,32.31,69.22
31,1.95,111.2,93,1,2,3,237.87,81.34
50,1.98,60.22,110,1,2,2,219.71,58.93
72,1.82,66.45,146,1,2,3,146.43,37.91
58,1.8,59.57,138,0,2,3,107.45,49.87
41,1.58,106.19,121,0,2,0,11.27,64.04
34,1.89,116.26,103,3,0,0,263.15,75.88
42,1.83,55.36,100,3,2,2,162.33,72.16
38,1.91,103.26,116,0,0,1,21.32,64.14
42,1.98,76.95,84,1,1,0,38.82,62.13
50,1.7,72.92,150,0,1,1,238.86,54.59
33,1.56,101.34,87,0,2,2,25.22,72.34
20,1.6,118.45,119,1,2,3,322.91,94.61
40,1.81,78.42,99,0,0,0,286.39,62.95
78,1.84,118.35,127,3,1,1,120.68,32.8
35,1.65,98.45,133,2,1,2,294.76,74.93
32,1.77,87.57,136,3,2,0,1.35,80.0
47,1.72,65.75,120,2,2,1,343.5,63.29
21,1.51,62.54,112,2,2,1,29.28,87.2
39,1.56,93.62,130,1,0,2,204.22,66.72
33,1.83,65.43,158,3,1,2,232.43,80.1
58,1.82,99.15,105,3,2,1,1.22,54.01
68,1.57,51.24,156,1,2,3,135.67,41.62
26,1.7,91.73,135,2,2,3,72.11,83.92
30,1.7,99.87,115,2,2,2,24.7,78.33
30,1.64,108.85,105,2,2,3,61.94,79.65
40,1.54,118.6,145,3,0,0,36.97,69.12
65,1.88,82.91,104,1,0,2,150.55,40.01
31,1.75,64.14,97,3,2,0,7.27,81.02
33,1.84,91.27,118,1,1,2,197.81,73.64
52,1.87,61.98,122,1,2,1,127.66,54.85
65,1.54,115.85,128,3,2,0,314.52,48.05
53,2.0,103.61,127,2,0,3,72.69,53.94
65,1.92,76.5,139,0,1,1,57.64,38.38
61,1.92,90.7,136,0,2,2,186.35,46.48
75,1.99,116.85,126,1,2,0,199.68,31.67
36,1.64,106.49,111,2,2,3,25.87,72.69
76,1.87,109.98,97,0,0,1,201.24,27.34
73,1.73,72.25,149,1,1,2,93.52,32.25
48,1.66,97.46,131,3,1,3,207.88,67.54
50,1.52,109.54,91,3,1,1,150.56,61.0
23,1.62,82.27,95,2,2,1,61.27,85.41
18,1.83,101.72,88,3,0,0,205.67,91.69
64,1.64,106.47,108,1,1,1,33.77,40.23
58,1.52,88.65,114,2,1,0,320.56,49.07
55,1.81,106.32,154,0,0,3,38.22,48.02
65,1.72,79.77,93,3,2,1,255.17,48.7
43,1.62,50.07,109,3,1,2,279.58,70.73
18,1.7,61.99,85,2,0,3,251.54,93.71
21,1.76,54.67,93,2,2,3,188.05,92.02
71,1.64,73.72,155,0,2,2,326.59,38.36
31,1.87,59.91,136,0,1,1,314.32,74.1
74,1.79,88.01,116,3,2,2,99.44,39.33
49,1.67,81.91,83,2,2,3,169.78,63.53
39,1.84,66.47,148,0,1,0,228.87,64.76
54,1.98,67.16,128,0,0,1,287.35,49.92
41,1.57,64.45,93,3,1,3,301.96,77.05
47,1.79,79.1,83,3,0,1,255.74,63.71
49,1.77,100.52,155,2,1,1,145.22,57.97
65,1.93,56.02,122,0,2,2,50.85,40.68
50,1.72,118.66,127,0,0,0,168.51,52.56
65,1.67,62.09,149,0,0,2,288.63,40.85
73,1.55,72.01,155,2,2,3,359.12,44.58
35,1.96,75.38,111,2,1,0,139.15,71.46
69,1.7,79.65,120,0,0,1,50.65,33.34
61,1.84,73.77,148,0,2,3,298.19,51.95
67,1.89,53.76,80,1,2,3,100.05,41.67
69,1.63,90.04,89,3,0,0,344.48,41.15
41,1.63,117.53,117,0,1,3,25.79,62.69
30,1.97,74.59,82,3,2,2,324.5,86.33
44,1.52,57.53,131,0,2,2,216.5,63.89
61,1.9,111.01,156,3,1,1,300.21,51.0
64,1.86,53.88,147,0,2,2,180.87,43.41
23,1.93,59.95,147,2,0,0,260.53,82.87
42,1.86,52.15,84,1,1,2,268.64,65.58
29,1.89,73.51,136,1,2,2,139.61,78.86
28,1.95,98.27,158,1,0,2,162.38,77.17
60,1.54,59.18,138,0,1,2,172.41,45.3
76,1.57,69.19,102,1,0,3,254.33,33.78
33,1.65,99.12,132,1,1,2,9.62,71.13
34,1.86,74.35,99,2,2,1,207.74,75.39
24,1.62,76.2,145,0,2,2,327.71,85.37
50,1.63,60.6,153,1,0,0,339.94,54.13
67,1.51,93.86,88,1,1,1,356.57,39.38
66,1.64,79.8,115,0,2,2,74.56,39.99
35,1.85,59.57,104,2,0,0,284.97,70.95
73,1.68,104.09,122,1,2,0,357.33,34.19
37,1.95,58.69,97,2,1,0,301.5,70.01
69,1.91,75.37,115,0,1,0,328.94,35.1
31,1.62,119.69,156,2,2,1,57.78,77.39
33,1.51,115.58,116,1,1,3,4.89,71.13
40,1.57,102.72,107,0,1,0,93.51,63.31
31,1.73,109.48,84,2,1,1,186.47,76.24
57,1.65,74.1,157,2,0,2,165.23,50.2
54,1.99,94.44,159,3,0,1,88.57,55.59
26,1.56,95.17,152,0,0,3,342.41,85.13
21,1.77,111.87,132,0,2,1,214.46,85.43
76,1.87,55.94,81,0,1,2,79.02,28.05
45,1.53,100.96,111,3,1,1,111.02,65.74
44,1.91,64.8,144,1,1,2,99.97,61.33
39,1.72,101.55,96,0,0,0,135.19,63.45
53,1.64,80.47,144,0,0,3,130.86,52.49
22,1.72,65.87,133,2,2,2,315.59,90.21
22,1.83,72.58,108,1,0,0,216.71,81.72
74,1.51,86.98,151,0,1,3,213.95,34.71
38,1.83,109.61,137,2,0,3,167.76,71.47
65,1.79,54.15,139,0,0,1,208.19,38.39
78,1.98,87.96,129,1,1,2,159.33,28.12
18,1.52,71.13,153,0,0,1,54.22,84.36
48,1.95,70.79,147,3,0,3,230.4,67.14
49,1.72,100.43,132,1,0,2,220.34,56.94
74,1.66,59.9,106,2,1,0,215.49,32.72
78,1.99,96.31,87,1,0,3,257.91,31.88
73,1.74,56.92,87,0,2,0,331.28,33.1
58,1.56,88.66,137,2,0,3,189.87,52.06
54,1.94,118.85,98,2,2,1,47.91,54.32
68,1.85,89.22,141,2,1,2,267.23,41.56
59,1.79,89.19,97,3,0,1,190.8,51.27
29,1.99,80.52,150,3,0,3,188.41,85.02
79,1.67,51.2,116,1,1,1,62.3,25.42
72,1.5,68.87,98,1,1,3,101.94,34.72
53,1.73,87.42,135,0,2,3,285.14,59.6
39,1.7,89.15,144,1,1,0,165.37,65.55
35,1.6,52.34,157,3,0,0,238.53,74.8
36,1.85,98.03,90,3,1,0,183.4,74.61
60,1.94,61.31,154,1,0,1,297.92,44.99
22,1.88,85.53,130,0,2,0,310.33,84.03
66,1.85,72.97,139,1,0,2,121.64,38.62
53,1.85,118.5,102,0,1,2,108.31,51.44
19,1.87,109.64,119,3,1,3,237.38,97.33
77,1.56,72.6,148,1,2,0,44.33,29.15
21,1.6,94.04,143,1,0,0,243.56,82.81
69,1.9,73.83,157,0,0,2,72.64,33.97
34,1.54,104.25,135,2,1,0,286.59,72.96
71,1.83,95.38,118,2,2,1,102.06,37.68
74,1.54,63.8,115,1,0,0,182.62,29.61
75,1.95,109.25,95,3,2,0,260.04,37.87
69,1.96,108.34,129,2,2,1,282.14,40.88
36,1.63,61.33,136,2,1,1,18.85,70.13
25,1.57,66.66,157,3,0,0,354.22,85.18
43,1.98,76.79,132,0,2,0,285.39,62.95
39,1.62,52.89,159,1,1,3,10.32,65.28
73,1.99,57.75,96,0,2,3,90.21,34.41
28,1.86,109.19,150,0,1,1,86.08,75.57
54,1.73,88.41,109,0,1,2,21.05,49.28
67,1.99,79.74,112,0,2,1,318.04,40.12
71,1.67,84.13,115,0,1,3,106.75,34.85
28,1.85,110.56,118,1,1,0,207.34,76.69
51,1.88,100.04,101,1,0,3,56.62,53.51
38,1.9,61.68,118,2,0,1,29.92,67.2
19,1.88,53.89,149,1,0,2,299.64,88.0
71,1.91,103.06,144,1,1,3,215.2,38.74
73,1.8,54.36,127,1,1,0,252.95,31.84
51,1.74,79.81,158,0,1,0,261.07,52.87
41,1.85,94.24,134,3,1,0,41.87,69.14
73,1.73,68.71,106,3,1,0,276.82,37.92
29,1.55,63.99,97,0,1,1,256.42,75.71
24,1.89,61.13,138,2,1,0,201.66,82.67
55,1.9,100.23,149,0,2,1,244.29,51.63
32,1.76,91.24,141,1,0,2,362.01,75.83
61,1.7,110.59,126,2,2,0,96.22,47.32
72,1.93,110.03,145,0,1,1,133.96,31.89
65,1.54,98.48,154,0,1,2,270.77,41.61
76,1.69,55.2,96,2,2,3,84.39,34.25
41,1.68,64.63,157,2,2,1,97.67,67.65
21,1.78,110.18,118,1,1,1,59.52,83.4
48,1.85,63.88,138,3,1,2,117.51,63.57
43,1.71,113.18,140,3,0,0,95.61,66.32
41,1.67,64.68,116,0,0,1,333.57,63.22
58,1.55,76.22,125,3,2,0,248.72,54.83
19,1.93,78.5,155,0,0,2,195.32,85.6
25,1.8,88.98,120,1,1,0,361.74,80.21
44,1.73,73.97,94,0,0,3,128.81,61.44
76,2.0,106.71,114,1,2,2,105.18,31.4
45,1.65,100.03,92,2,1,1,267.15,62.78
39,1.85,61.6,103,3,1,3,177.59,75.74
68,1.58,89.5,133,0,0,3,231.9,40.18
46,1.78,80.94,97,3,0,0,83.06,63.28
25,1.78,59.35,153,2,2,3,99.25,85.65
64,1.89,57.68,111,0,1,0,120.93,39.4
62,1.52,114.57,90,3,2,3,165.19,54.41
33,1.61,93.3,158,3,2,1,50.06,79.33
33,1.92,114.58,97,1,0,0,245.59,70.82
61,2.0,64.81,155,1,1,0,105.75,43.35
56,1.73,83.14,131,1,2,1,298.96,51.99
23,1.9,102.74,119,1,2,3,345.43,92.21
47,1.83,99.0,112,0,0,1,267.54,56.78
68,1.55,85.69,156,2,2,0,256.43,40.86
39,1.75,51.59,116,3,2,3,225.66,79.02
36,1.69,55.82,132,1,0,0,174.0,67.58
41,1.79,89.03,158,3,2,0,14.26,71.05
37,1.73,51.88,107,2,0,1,192.5,69.28
54,1.77,91.48,131,2,0,3,244.81,57.53
24,1.92,57.45,152,2,2,0,108.78,84.36
33,1.81,87.79,152,0,0,2,119.93,70.6
55,1.74,115.57,86,3,1,2,249.06,58.32
58,1.76,73.59,104,1,0,2,258.12,48.44
54,1.53,58.49,86,0,1,1,122.46,49.82
43,1.84,77.29,148,1,1,3,364.36,70.72
66,1.66,93.38,149,0,0,2,196.63,38.62
55,1.86,95.99,113,3,1,3,224.3,60.98
41,1.78,100.62,100,1,1,0,359.18,64.2
37,1.87,50.5,96,2,1,0,235.24,69.78
67,1.92,83.63,96,2,2,1,313.1,43.09
76,1.81,111.23,150,0,0,1,258.14,27.72
74,1.7,57.59,125,3,1,0,125.08,36.42
23,1.5,69.46,129,2,0,1,338.97,84.26
56,1.84,83.09,138,3,2,2,185.12,58.47
35,1.81,56.04,82,3,1,3,323.41,83.62
50,1.68,51.82,112,3,1,2,264.03,63.52
52,1.67,56.39,146,3,0,1,162.94,58.09
24,1.83,66.76,143,3,1,0,72.58,86.24
37,1.56,67.04,101,1,0,1,203.45,67.36
32,1.62,56.76,89,3,2,3,141.73,83.78
63,1.62,104.03,148,2,2,2,43.03,45.57
67,1.89,93.5,102,2,0,3,116.63,41.11
54,2.0,115.93,158,1,0,3,86.69,51.31
68,1.78,62.68,144,0,2,0,290.02,37.97
45,1.65,65.06,84,0,2,0,246.99,60.82
30,1.59,93.68,105,2,0,0,324.29,76.08
50,1.75,98.12,147,1,0,3,272.13,60.26
21,1.5,119.74,84,3,1,3,60.71,90.62
74,1.62,71.9,112,1,0,3,345.33,38.21
57,1.86,102.14,93,2,2,3,236.45,57.31
42,1.88,58.98,142,3,1,1,236.74,69.58
62,1.57,103.26,113,0,0,1,167.33,41.12
75,1.85,65.15,117,0,0,3,45.31,28.21
43,1.79,74.56,112,0,0,3,76.18,61.03
43,1.8,92.17,90,2,2,1,320.47,67.14
30,1.97,82.83,119,1,2,2,32.75,76.44
47,1.79,111.71,158,1,0,1,191.07,57.27
67,1.85,53.87,156,2,1,2,135.31,40.81
52,1.54,118.86,96,0,1,2,17.14,51.23
44,1.74,83.76,94,3,2,3,27.69,68.74
19,1.98,69.46,154,1,2,1,42.02,87.28
51,1.91,63.89,85,1,2,3,295.65,62.88
44,1.53,93.5,140,2,0,0,311.11,62.04
55,1.78,97.43,151,2,2,0,179.77,53.6
65,1.94,101.99,149,0,1,1,262.03,39.75
50,1.98,112.14,148,0,1,2,351.08,57.68
41,1.7,82.18,99,3,2,1,177.94,72.19
33,1.85,50.13,91,0,2,1,205.7,73.37
59,1.66,90.22,120,1,0,3,184.21,48.91
71,1.98,70.31,102,1,0,0,17.07,32.06
25,1.94,110.17,130,3,1,1,194.57,86.3
41,1.98,105.23,101,0,0,0,285.2,61.95
57,1.89,114.11,105,3,2,3,17.58,55.47
19,1.99,87.19,86,1,0,1,60.54,84.4
35,1.82,98.39,108,0,0,0,74.03,67.25
65,1.59,117.62,106,2,0,3,114.19,43.05
52,1.94,60.2,81,2,2,2,92.65,57.24
39,1.6,117.76,119,1,2,1,92.79,67.62
56,1.55,119.75,102,0,2,0,69.53,49.23
49,1.61,84.71,130,0,1,1,34.49,54.23
25,1.76,66.97,89,3,2,2,291.36,90.89
46,1.86,87.31,101,3,0,0,99.77,63.33
21,1.59,93.33,101,3,0,0,263.09,88.88
33,1.58,84.35,133,3,2,2,93.41,80.25
55,1.75,115.03,127,3,0,2,77.69,55.04
41,1.62,84.12,126,2,0,3,296.53,71.91
43,1.68,95.25,138,2,2,1,53.32,65.36
49,1.88,98.66,104,3,2,0,94.23,63.31
75,1.99,74.05,96,2,0,0,294.6,30.98
20,1.68,54.38,98,3,2,1,86.2,92.58
29,1.83,58.15,80,1,1,3,294.33,82.85
57,1.82,66.46,107,3,1,1,54.93,53.37
68,1.79,91.9,153,0,2,0,27.65,37.09
53,1.74,105.26,111,2,2,3,112.72,58.01
50,1.64,77.13,158,2,1,0,188.84,56.63
79,1.91,79.41,88,1,1,2,274.96,28.67
65,1.92,91.82,87,3,0,2,263.86,47.52
76,1.9,63.56,97,3,1,2,308.22,38.11
68,1.77,53.42,84,0,1,0,121.75,35.41
46,1.74,93.38,90,0,1,3,118.18,60.15
19,1.57,82.41,117,1,2,1,175.89,88.17
64,1.86,82.3,131,3,0,2,72.89,45.97
19,1.59,75.8,92,3,1,1,110.34,91.74
34,1.53,72.09,157,3,0,3,184.39,79.92
22,1.52,108.3,128,3,2,3,61.47,91.64
56,1.99,115.57,111,0,2,1,341.5,51.28
23,1.56,72.03,89,1,2,0,57.94,83.19
30,1.75,92.64,149,0,0,3,292.23,79.79
30,1.94,52.19,149,2,0,3,114.76,78.06
38,1.92,91.08,152,2,2,2,93.74,71.25
67,1.52,103.79,114,0,2,1,265.86,39.77
38,1.51,60.87,81,0,0,1,358.25,66.39
62,1.8,71.55,134,1,1,2,51.33,42.68
77,1.92,51.68,150,2,2,0,285.38,31.95
34,1.85,93.63,131,3,2,1,29.3,78.2
30,1.9,64.07,130,1,1,2,249.83,77.33
36,1.89,55.85,129,3,2,2,143.77,77.92
26,1.51,69.63,120,1,1,1,168.05,79.12
19,1.64,71.9,91,3,1,3,296.05,98.89
69,1.75,101.29,119,2,0,0,176.79,36.59
68,1.51,119.06,100,3,0,1,346.05,43.31
32,1.74,59.5,110,0,2,2,104.78,74.4
27,1.95,78.27,155,2,0,3,279.83,85.46
60,1.52,112.85,133,1,1,0,65.22,44.22
18,1.85,111.71,148,1,0,2,137.1,86.83
44,1.76,85.12,158,1,2,2,336.56,66.49
59,1.85,109.75,99,1,0,2,245.28,47.27
66,1.51,74.23,147,0,0,3,136.97,39.65
21,1.87,64.98,82,3,2,1,173.58,92.16
75,1.53,111.4,138,3,1,0,275.53,35.92
56,1.51,67.97,152,1,0,1,31.87,47.21
28,1.84,51.96,88,1,0,1,239.17,76.6
43,1.95,54.34,131,2,0,0,30.33,62.1
26,1.95,93.33,80,3,1,0,185.85,84.62
76,1.57,89.78,102,0,0,3,167.41,30.46
74,1.73,65.63,145,3,1,0,105.44,36.35
33,1.9,115.44,130,0,0,0,81.4,69.27
60,1.67,93.4,89,1,0,3,308.15,51.22
47,1.88,81.28,149,2,1,2,280.54,62.74
33,1.87,112.7,108,3,0,0,252.89,76.84
32,1.87,65.34,121,1,1,3,31.59,72.84
